fonte,codigo,titulo,tipo,subtipo,finalidade,preco_locacao,preco_venda,valor_condominio,valor_iptu,bairro,cidade,estado,endereco,latitude,longitude,dormitorios,suites,banheiros,garagens,area_total,area_construida,area_util,area_terreno,descricao,url
Center,128039,Casa disponível para locação!,Casas,Chácara,Locacao,"7.778,00",,,650.96,Parque Itaipu,São Carlos,São Paulo,,,,4,671.94,2,,3,,8090,,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/parque-itaipu/128039
Center,128026,Casa Comercial para Alugar no Centro de São Carlos - 2 Dormitórios,Casas,Comercial,Locacao,"1.445,00",,,60,Jardim Brasil,São Carlos,São Paulo,,-22.0199500000000,-47.8790200000000,2,,1,1,2,,,,Casa Comercial para Alugar no Centro de São Carlos - 2 Dormitórios,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-brasil/128026
Center,128024,Apartamento Padrão para Alugar no Centro de São Carlos,Apartamentos,Padrão,Locacao,"3.900,00",,1200,250,Centro,São Carlos,São Paulo,,-22.0103000000000,-47.8884700000000,4,,2,3,3,,,,Apartamento Padrão para Alugar no Centro de São Carlos,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/128024
Center,128025,Aluguel de Barracão Comercial no Centro de São Carlos!,Comercial,Barracão/Galpão,Locacao,"5.556,00",,,335,Centro,São Carlos,São Paulo,,-22.0226800000000,-47.8940800000000,,,1,,,750,900,,Aluguel de Barracão Comercial no Centro de São Carlos!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/128025
Center,128012,Casa de Alto Padrão para alugar no Centro de São Carlos!,Casas,Alto Padrão,Locacao,"5.556,00",,,396,Centro,São Carlos,São Paulo,,-22.0165700000000,-47.8784000000000,6,360,4,2,5,,450,,Casa de Alto Padrão para alugar no Centro de São Carlos!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/128012
Center,126414,"Aluguel de Barracão Comercial no Jardim São Paulo, São Carlos",Comercial,Barracão/Galpão,Locacao,"5.800,00",,,225,Jardim São Paulo,São Carlos,São Paulo,,-22.0340400000000,-47.8764100000000,,,2,,,300,350,,"Aluguel de Barracão Comercial no Jardim São Paulo, São Carlos",https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-são-paulo/126414
Center,127995,Casa residencial ou comercial para locação!,Casas,Comercial,Locacao,"2.900,00",,,147,Jardim Brasil,São Carlos,São Paulo,,-22.0194800000000,-47.8789200000000,3,,3,2,2,,,,Casa residencial ou comercial para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-brasil/127995
Center,127983,Loja comercial disponível para locação!,Comercial,Loja,Locacao,"3.900,00",,,,Vila Costa Do Sol,São Carlos,São Paulo,,,,,,1,,,75,,,Loja comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-costa-do-sol/127983
Center,127982,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"2.445,00",,750,100,Centro,São Carlos,São Paulo,,,,3,,1,1,2,,,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/127982
Center,124213,"Linda casa de 4 dormitórios com suíte e churrasqueira em condomínio no Planalto Paraíso, São Carlos",Casas,Condomínio,Locacao,"5.000,00",,,,Planalto Paraíso,São Carlos,São Paulo,,-22.0054600000000,-47.9096300000000,5,160,2,4,4,,160,,"Linda casa de 4 dormitórios com suíte e churrasqueira em condomínio no Planalto Paraíso, São Carlos",https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/planalto-paraíso/124213
Center,127954,"Apartamento padrão para alugar no Jardim Brasil, São Carlos!",Apartamentos,Padrão,Locacao,"889,00",,880,95,Jardim Brasil,São Carlos,São Paulo,,-22.0177600000000,-47.8814500000000,1,,1,1,1,,,,"Apartamento padrão para alugar no Jardim Brasil, São Carlos!",https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/jardim-brasil/127954
Center,127947,Cobertura disponível para locação!,Apartamentos,Cobertura,Locacao,"5.500,00",,600,,Paraiso,São Carlos,São Paulo,,-22.0105000000000,-47.8993300000000,4,,2,3,3,92,,,Cobertura disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/paraiso/127947
Center,123140,,Comercial,Barracão/Galpão,Locacao,"7.778,00",,,531.96,Vila Marcelino,São Carlos,São Paulo,,-22.0279400000000,-47.8869800000000,,,2,,,405,600,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-marcelino/123140
Center,127942,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"2.112,00",,,47.08,Jardim Tangará,São Carlos,São Paulo,,-22.0101900000000,-47.8576900000000,,,1,,,125,,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-tangará/127942
Center,127929,Kitnet disponível para locação!,Apartamentos,Kitnet,Locacao,"1.000,00",,,,Centro,São Carlos,São Paulo,,-22.0147100000000,-47.8847600000000,1,,1,,1,,,,Kitnet disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/127929
Center,126151,,Comercial,Sala,Locacao,"1.889,00",,,131.03,Jardim Ricetti,São Carlos,São Paulo,,-22.0288500000000,-47.8782800000000,,,1,,,,,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-ricetti/126151
Center,127928,Sala Comercial no Centro de São Carlos - Aluguel ,Comercial,Sala,Locacao,"1.167,00",,440,,Centro,São Carlos,São Paulo,,-22.0141700000000,-47.8938200000000,,,1,,,,,,Sala Comercial no Centro de São Carlos - Aluguel ,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127928
Center,127926,"Espaço comercial amplo no Jardim Paraíso, São Carlos",Casas,Comercial,Locacao,"10.000,00",,,296,Jardim Paraiso,São Carlos,São Paulo,,,,,,3,,,,210.71,,"Espaço comercial amplo no Jardim Paraíso, São Carlos",https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-paraiso/127926
Center,127922,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"2.778,00",,,,Parque Delta,São Carlos,São Paulo,,-21.9898900000000,-47.8960800000000,,,2,,,250,,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-delta/127922
Center,127924,"Casa Comercial para alugar no Centro de São Carlos | 3 salas, 1 cozinha e 3 garagens",Casas,Comercial,Locacao,"1.900,00",,,,Centro,São Carlos,São Paulo,,-22.0195100000000,-47.8868000000000,,,1,3,,,,,"Casa Comercial para alugar no Centro de São Carlos | 3 salas, 1 cozinha e 3 garagens",https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/127924
Center,127909,Sala comercial para locação!,Comercial,Sala,Locacao,"10.000,00",,,,Vila Prado,São Carlos,São Paulo,,-22.0265800000000,-47.8979600000000,,,3,,,360,,,Sala comercial para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-prado/127909
Center,127910,,Casas,Padrão,Locacao,"1.834,00",,,,Centro,São Carlos,São Paulo,,-22.0202000000000,-47.8947500000000,2,,2,2,2,,,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/127910
Center,127908,Sala comercial para locação!,Comercial,Sala,Locacao,"10.000,00",,,,Vila Prado,São Carlos,São Paulo,,-22.0289200000000,-47.8965300000000,,,3,,,360,,,Sala comercial para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-prado/127908
Center,127905,,Comercial,Barracão/Galpão,Locacao,"8.889,00",,,740,Jardim Novo Horizonte,São Carlos,São Paulo,,-22.0378200000000,-47.8547800000000,,,2,,,740,,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-novo-horizonte/127905
Center,127900,Casa em condomínio para locação!,Casas,Condomínio,Locacao,"1.667,00",,,40,Vila Jacobucci,São Carlos,São Paulo,,-22.0053400000000,-47.8692600000000,2,65,1,1,2,,,,Casa em condomínio para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/vila-jacobucci/127900
Center,127890,Sala comercial disponível para locação!,Comercial,Sala,Locacao,"1.667,00",,,179,Jardim Bandeirantes,São Carlos,São Paulo,,-22.0007800000000,-47.9090000000000,,,1,,,45,,,Sala comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-bandeirantes/127890
Center,127873,Casa disponível para locação!,Casas,Condomínio,Locacao,"7.500,00",,405.33,176,Jardim Ipanema,São Carlos,São Paulo,,-21.9835000000000,-47.9314500000000,4,163.65,2,4,3,,308,,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-ipanema/127873
Center,127859,Espaço Comercial! Salão para Alugar no Centro de São Carlos!,Comercial,Salão,Locacao,"19.500,00",,,1190.01,Centro,São Carlos,São Paulo,,-22.0114400000000,-47.8924000000000,,,6,10,,,960,,Espaço Comercial! Salão para Alugar no Centro de São Carlos!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127859
Center,122630,"Terreno comercial para alugar no Conjunto Habitacional Planalto Verde, São Carlos",Comercial,Terreno,Locacao,"1.150,00",,,15,Conjunto Habitacional Planalto Verde,São Carlos,São Paulo,,,,,,,,,,,,"Terreno comercial para alugar no Conjunto Habitacional Planalto Verde, São Carlos",https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/conjunto-habitacional-planalto-verde/122630
Center,127858,Salão Comercial no Centro de São Carlos: Excelente Localização e Estrutura!,Comercial,Salão,Locacao,"11.000,00",,,,Centro,São Carlos,São Paulo,,-22.0115100000000,-47.8932800000000,,,1,4,,,200,,Salão Comercial no Centro de São Carlos: Excelente Localização e Estrutura!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127858
Center,121789,,Comercial,Salão,Locacao,"1.112,00",,,30,Centro,São Carlos,São Paulo,,17.9896200000000,-92.9274500000000,,,1,,,15,,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/121789
Center,11041,Sala Comercial para Alugar no Centro de São Carlos,Comercial,Sala,Locacao,"2.800,00",,,96,Centro,São Carlos,São Paulo,,-22.0179800000000,-47.8926400000000,,,1,,,45,55,,Sala Comercial para Alugar no Centro de São Carlos,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/11041
Center,127825,Casa disponível para locação!,Casas,Padrão,Locacao,"5.556,00",,,,Centro,São Carlos,São Paulo,,-22.0139300000000,-47.8877400000000,4,180,3,2,3,,268,,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/127825
Center,127824,Sobrado comercial disponível para locação!,Comercial,Sobrado,Locacao,"2.445,00",,,,Vila Prado,São Carlos,São Paulo,,-22.0346700000000,-47.8950400000000,6,,3,,4,,200,,Sobrado comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-prado/127824
Center,127827,Salão comercial disponível para locação!,Comercial,Salão,Locacao,"11.112,00",,,250,Jardim Bandeirantes,São Carlos,São Paulo,,-22.0007800000000,-47.9090000000000,,,3,6,,200,,,Salão comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-bandeirantes/127827
Center,118071,,Casas,Condomínio,SL,,"2.990.000,00",,,Parque Tecnológico Damha I,São Carlos,São Paulo,,-21.9596300000000,-47.8974600000000,6,360,4,4,3,,657,,,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/parque-tecnológico-damha-i/118071
Center,127795,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"3.334,00",,610,393,Centreville,São Carlos,São Paulo,,-22.0249400000000,-47.8823300000000,4,,2,2,3,,,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centreville/127795
Center,127788,Casa disponível para locação!,Casas,Padrão,Locacao,"6.000,00",,,250,Recreio Dos Bandeirantes,São Carlos,São Paulo,,-22.0235700000000,-47.9122800000000,4,230,2,2,3,,,,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/recreio-dos-bandeirantes/127788
Center,124963,,Casas,Chácara,SL,,"2.700.000,00",743.6,345.69,Parque Itaipu,São Carlos,São Paulo,,,,4,,2,,3,,24200,,,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/parque-itaipu/124963
Center,127746,Sala disponível para locação!,Comercial,Sala,Locacao,"20.000,00",,,,Centro,São Carlos,São Paulo,,-22.0234700000000,-47.8927400000000,,,4,20,,440,894,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127746
Center,127731,Salas disponíveis para locação!,Comercial,Sala,Locacao,"15.000,00",,,350,Parque Santa Mônica,São Carlos,São Paulo,,-22.0124900000000,-47.8996400000000,,,5,,,320,,,Salas disponíveis para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-santa-mônica/127731
Center,125229,,Comercial,Sala,Locacao,"2.778,00",,,,Centro,São Carlos,São Paulo,,-22.0088499000000,-47.8891020000000,,,1,,,,50,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/125229
Center,127714,Loja disponível para locação!,Comercial,Loja,Locacao,"11.000,00",,,,Centro,São Carlos,São Paulo,,-22.0159300000000,-47.8966100000000,,,2,,,,260,,Loja disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127714
Center,127710,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"3.889,00",,,,Jardim Embaré,São Carlos,São Paulo,,-21.9703400000000,-47.9310500000000,,,2,,,250,,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-embaré/127710
Center,127707,Casa disponível para locação!,Casas,Condomínio,Locacao,"1.200,00",,218.75,28.26,Jardim Ipanema,São Carlos,São Paulo,,-21.9878300000000,-47.9355400000000,2,60,1,2,2,,,,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-ipanema/127707
Center,127700,Salão disponível para locação!,Comercial,Salão,Locacao,"5.556,00",,,75,Centro,São Carlos,São Paulo,,-22.0206000000000,-47.8924000000000,,,1,,,50,,,Salão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127700
Center,127701,Salão disponível para locação!,Comercial,Salão,Locacao,"4.445,00",,,70,Centro,São Carlos,São Paulo,,-22.0205200000000,-47.8925200000000,,,1,,,60,,,Salão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127701
Center,127676,Box disponível para locação!,Comercial,Box,Locacao,"1.667,00",,,,Jardim Guanabara,São Carlos,São Paulo,,-21.9891700000000,-47.8914000000000,,,1,,,7.05,11.4,,Box disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-guanabara/127676
Center,127677,Box disponível para locação!,Comercial,Box,Locacao,"1.667,00",,,,Jardim Guanabara,São Carlos,São Paulo,,-21.9891700000000,-47.8914000000000,,,1,,,7.05,11.4,,Box disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-guanabara/127677
Center,123477,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"5.556,00",,,330,Jardim São Paulo,São Carlos,São Paulo,,-22.0357200000000,-47.8783400000000,,,2,,,315,450,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-são-paulo/123477
Center,127665,Casa disponível para locação!,Casas,Padrão,Locacao,"3.334,00",,,125.03,Vila Faria,São Carlos,São Paulo,,-22.0183800000000,-47.8757800000000,4,145.35,2,4,3,,254.65,,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/vila-faria/127665
Center,126287,Linda casa mobiliada disponível para locação,Casas,Padrão,SL,,"320.000,00",,,Centro,São Carlos,São Paulo,,-22.0180400000000,-47.8878100000000,2,110.23,1,2,2,,59.41,,Linda casa mobiliada disponível para locação,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/centro/126287
Center,127639,,Casas,Padrão,Locacao,"2.778,00",,,,Centro,São Carlos,São Paulo,,-22.0184100000000,-47.8868100000000,4,109,2,,3,,144.57,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/127639
Center,127632,Salão disponível para locação!,Comercial,Salão,Locacao,"13.334,00",,,,Jardim Bandeirantes,São Carlos,São Paulo,,-21.9975400000000,-47.9129400000000,,,3,4,,270,,,Salão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-bandeirantes/127632
Center,127616,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"15.000,00",,,,Centro,São Carlos,São Paulo,,-22.0203600000000,-47.8844000000000,,,4,,,818.72,1535,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127616
Center,127612,Sala disponível para locação!,Comercial,Sala,Locacao,"580,00",,202,69,Centreville,São Carlos,São Paulo,,-22.0234800000000,-47.8901700000000,,,1,,,30,,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centreville/127612
Center,127613,Sala disponível para locação!,Comercial,Sala,Locacao,"580,00",,202,69,Centreville,São Carlos,São Paulo,,-22.0234800000000,-47.8901700000000,,,1,,,30,,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centreville/127613
Center,127594,Casa em condomínio disponível para locação!,Casas,Condomínio,Locacao,"6.667,00",,800,,Parque Eldorado,São Carlos,São Paulo,,-21.9796700000000,-47.9305200000000,4,420,3,2,3,,,,Casa em condomínio disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/parque-eldorado/127594
Center,127592,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"1.667,00",,410,120,Parque Faber,São Carlos,São Paulo,,-22.0150400000000,-47.9124900000000,2,,1,1,2,58,,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-faber/127592
Center,127587,Salão disponível para locação!,Comercial,Salão,Locacao,"4.000,00",,,210,Centro,São Carlos,São Paulo,,-22.0176000000000,-47.8895900000000,,,2,,,110,,,Salão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127587
Center,127585,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"30.000,00",,,,Jardim Tangará,São Carlos,São Paulo,,-22.0075300000000,-47.8555100000000,,,4,,,2500,6000,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-tangará/127585
Center,127563,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"1.528,75",,,,Jardim Bandeirantes,São Carlos,São Paulo,,-22.0019000000000,-47.9048300000000,2,,1,1,2,,,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/jardim-bandeirantes/127563
Center,127549,Casa residencial ou comercial disponível para locação!,Casas,Padrão,Locacao,"3.223,00",,,,Parque Santa Mônica,São Carlos,São Paulo,,-22.0104100000000,-47.9023900000000,3,190,2,2,3,,,,Casa residencial ou comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/parque-santa-mônica/127549
Center,127539,"Aluguel de Salão Comercial na Vila Prado, São Carlos | Oportunidade Imperdível ",Comercial,Salão,Locacao,"2.200,00",,,100,Vila Prado,São Carlos,São Paulo,,-22.0291000000000,-47.8994300000000,,,,,,60,,,"Aluguel de Salão Comercial na Vila Prado, São Carlos | Oportunidade Imperdível ",https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-prado/127539
Center,127530,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"5.556,00",,,180,Parque Belvedere,São Carlos,São Paulo,,-21.9995700000000,-47.8712200000000,,,2,,,400,,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-belvedere/127530
Center,127525,Studio disponível para locação!,Apartamentos,Studio,Locacao,"1.567,00",,330,50,Centro,São Carlos,São Paulo,,-22.0112300000000,-47.8863200000000,1,,1,,1,40,,,Studio disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/127525
Center,122730,Espaço Comercial na Vila Nery: Ótima oportunidade de aluguel! ,Comercial,Salão,Locacao,"2.800,00",,,25,Vila Nery,São Carlos,São Paulo,,-22.0133400000000,-47.8930500000000,,,1,,,60,,,Espaço Comercial na Vila Nery: Ótima oportunidade de aluguel! ,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-nery/122730
Center,127517,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"2.400,00",,230,70,Cidade Jardim,São Carlos,São Paulo,,-22.0019300000000,-47.8936400000000,2,,1,1,2,,,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/cidade-jardim/127517
Center,5908,Salão Comercial no Centro de São Carlos | Aluguel,Comercial,Salão,Locacao,"4.445,00",,,350,Centro,São Carlos,São Paulo,,-22.0215600000000,-47.8941500000000,,,1,,,225,300,,Salão Comercial no Centro de São Carlos | Aluguel,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/5908
Center,127487,Casa comercial disponível para locação!,Casas,Comercial,Locacao,"5.556,00",,,,Centro,São Carlos,São Paulo,,-22.0131500000000,-47.8922500000000,4,450,2,,4,,,,Casa comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/127487
Center,127478,"Casa com edícula, disponível para locação!",Casas,Edícula,Locacao,"8.889,00",,,700,Jardim Nova Santa Paula,São Carlos,São Paulo,,-21.9956000000000,-47.9000700000000,4,680,7,7,3,,,,"Casa com edícula, disponível para locação!",https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-nova-santa-paula/127478
Center,125358,,Comercial,Salão,Locacao,"2.223,00",,120,86,Jardim Ipanema,São Carlos,São Paulo,,-21.9878300000000,-47.9355400000000,,,,,,,80,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-ipanema/125358
Center,127458,Apartamento disponível para locação.,Apartamentos,Padrão,Locacao,"1.090,00",,209,,Cidade Jardim,São Carlos,São Paulo,,-22.0023300000000,-47.8958500000000,1,,1,1,1,45,,,Apartamento disponível para locação.,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/cidade-jardim/127458
Center,127447,Salão disponível para locação!,Comercial,Salão,Locacao,"7.000,00",,,289,Parque Arnold Schimitd,São Carlos,São Paulo,,,,,,4,,,296,,,Salão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-arnold-schimitd/127447
Center,127438,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"2.500,00",,,,Azulville,São Carlos,São Paulo,,,,2,,1,1,2,60,,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/azulville/127438
Center,127436,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"6.667,00",,,,Centro,São Carlos,São Paulo,,-22.0207400000000,-47.8911900000000,,,2,,,530,,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127436
Center,127430,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"30.000,00",,,,Centro,São Carlos,São Paulo,,-22.0173800000000,-47.8887400000000,,,2,,,650,,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127430
Center,127433,Sobrado disponível para locação!,Casas,Sobrado,Locacao,"3.112,00",,,,Jardim Alvorada,São Carlos,São Paulo,,-22.0085900000000,-47.9070500000000,4,165,4,2,3,,,,Sobrado disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-alvorada/127433
Center,127427,Sala comercial disponível para locação!,Comercial,Sala,Locacao,"3.350,00",,,,Jardim Santa Felícia,São Carlos,São Paulo,,-21.9990200000000,-47.9113200000000,,,1,,,80,,,Sala comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-santa-felícia/127427
Center,127429,Sala comercial disponível para locação!,Comercial,Sala,Locacao,"3.350,00",,,,Jardim Santa Felícia,São Carlos,São Paulo,,-21.9990200000000,-47.9113200000000,,,1,,,80,,,Sala comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-santa-felícia/127429
Center,128860,Barracão Comercial,Comercial,Barracão/Galpão,Locacao,"3.889,00",,,463.81,Jardim São Paulo,São Carlos,São Paulo,,-22.0358400000000,-47.8737500000000,,,2,,,,300,,Barracão Comercial,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-são-paulo/128860
Center,127350,Apartamento disponível para locação.,Apartamentos,Padrão,Locacao,"2.223,00",,669.9,174,Centro,São Carlos,São Paulo,,-22.0149700000000,-47.8898500000000,4,,3,1,3,75,,,Apartamento disponível para locação.,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/127350
Center,127335,Apartamento disponível para locação.,Apartamentos,Padrão,Locacao,"5.556,00",,575,,Parque Faber,São Carlos,São Paulo,,-22.0162500000000,-47.9164600000000,3,,2,2,2,72,,,Apartamento disponível para locação.,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-faber/127335
Center,127325,Terreno Comercial disponível para locação.,Comercial,Terreno,Locacao,"17.000,00",,,,Centro,São Carlos,São Paulo,,-22.0112700000000,-47.8891000000000,,,2,40,,300,,,Terreno Comercial disponível para locação.,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127325
Center,127314,Terreno disponível para locação.,Terreno,Padrão,Locacao,,,,,Centro,São Carlos,São Paulo,,-22.0203200000000,-47.8777400000000,,,,,,,126,,Terreno disponível para locação.,https://www.centerimoveis.com/imovel/locacao/terreno/são-carlos/centro/127314
Center,127307,Apartamento disponível para locação.,Apartamentos,Padrão,Locacao,"2.890,00",,1060,280,Parque Faber,São Carlos,São Paulo,,,,4,,2,2,3,,,,Apartamento disponível para locação.,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-faber/127307
Center,124888,,Comercial,Barracão/Galpão,Locacao,"6.500,00",,,,Vila Brasília,São Carlos,São Paulo,,-21.9963976000000,-47.8773669000000,,,1,,,336.06,410.02,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-brasília/124888
Center,127292,Sobrado parte de baixo disponível para locação.,Casas,Sobrado,Locacao,"2.500,00",,,70,Vila Prado,São Carlos,São Paulo,,-22.0350600000000,-47.8999500000000,3,,2,1,2,,,,Sobrado parte de baixo disponível para locação.,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/vila-prado/127292
Center,127272,Salão disponível para locação.,Comercial,Salão,Locacao,"3.334,00",,,,Centro,São Carlos,São Paulo,,-22.0147200000000,-47.8728100000000,,,1,,,50,,,Salão disponível para locação.,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127272
Center,127253,Apartamento disponível para locação.,Apartamentos,Padrão,Locacao,"1.500,00",,410,53,Parque Arnold Schimitd,São Carlos,São Paulo,,-22.0017000000000,-47.9006400000000,2,,1,1,2,,,,Apartamento disponível para locação.,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-arnold-schimitd/127253
Center,11030,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"2.600,00",,375,95,Parque Arnold Schimitd,São Carlos,São Paulo,,-22.0027700000000,-47.9007900000000,3,,2,1,2,40,40,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-arnold-schimitd/11030
