fonte,codigo,titulo,tipo,subtipo,finalidade,preco_locacao,preco_venda,valor_condominio,valor_iptu,bairro,cidade,estado,endereco,latitude,longitude,dormitorios,suites,banheiros,garagens,area_total,area_construida,area_util,area_terreno,descricao,url
Center,128050,Kitnet disponível para locação!,Casas,Kitnet,Locacao,"889,00",,,,Jardim Hikare,São Carlos,São Paulo,,-21.99292,-47.90108,1.0,,1.0,,,,,,Kitnet disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-hikare/128050
Center,128058,Kitnet disponível para locação!,Casas,Kitnet,Locacao,"1.000,00",,,,Jardim Hikare,São Carlos,São Paulo,,,,1.0,,1.0,,,,,,Kitnet disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-hikare/128058
Center,128041,Barracão/galpão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"38.889,00",,,,Jardim Botafogo,São Carlos,São Paulo,,-22.02514,-47.91067,,,7.0,10.0,3430.81,1432.74,1432.74,,Barracão/galpão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-botafogo/128041
Center,128051,Kitnet disponível para locação!,Casas,Kitnet,Locacao,"889,00",,,,Jardim Hikare,São Carlos,São Paulo,,-21.99292,-47.90108,1.0,,1.0,,,,,,Kitnet disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-hikare/128051
Center,128038,Terreno disponível para locação!,Terreno,Lote,Locacao,,,,,Parque Dos Timburis,São Carlos,São Paulo,,-22.01692,-47.85874,,,,,360.0,,360.0,,Terreno disponível para locação!,https://www.centerimoveis.com/imovel/locacao/terreno/são-carlos/parque-dos-timburis/128038
Center,128039,Casa disponível para locação!,Casas,Chácara,Locacao,"7.778,00",,,"650,96",Parque Itaipu,São Carlos,São Paulo,,-22.0639258,-47.8089166,4.0,671.94,2.0,,8090.0,,8090.0,671.94,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/parque-itaipu/128039
Center,128026,Casa Comercial para Alugar no Centro de São Carlos - 2 Dormitórios,Casas,Comercial,Locacao,"1.445,00",,,"60,00",Jardim Brasil,São Carlos,São Paulo,,-22.01995,-47.87902,2.0,,1.0,1.0,,,,,Casa Comercial para Alugar no Centro de São Carlos - 2 Dormitórios,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-brasil/128026
Center,128024,Apartamento Padrão para Alugar no Centro de São Carlos,Apartamentos,Padrão,Locacao,"3.900,00",,"1.200,00","250,00",Centro,São Carlos,São Paulo,,-22.0103,-47.88847,4.0,,2.0,3.0,,,,,Apartamento Padrão para Alugar no Centro de São Carlos,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/128024
Center,128025,Aluguel de Barracão Comercial no Centro de São Carlos!,Comercial,Barracão/Galpão,Locacao,"5.556,00",,,"335,00",Centro,São Carlos,São Paulo,,-22.02268,-47.89408,,,1.0,,900.0,750.0,750.0,,Aluguel de Barracão Comercial no Centro de São Carlos!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/128025
Center,128012,Casa de Alto Padrão para alugar no Centro de São Carlos!,Casas,Alto Padrão,Locacao,"5.556,00",,,"396,00",Centro,São Carlos,São Paulo,,-22.01657,-47.8784,6.0,360.0,4.0,2.0,450.0,,450.0,360.0,Casa de Alto Padrão para alugar no Centro de São Carlos!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/128012
Center,126414,"Aluguel de Barracão Comercial no Jardim São Paulo, São Carlos",Comercial,Barracão/Galpão,Locacao,"5.800,00",,,"225,00",Jardim São Paulo,São Carlos,São Paulo,,-22.03404,-47.87641,,,2.0,,350.0,300.0,300.0,,"Aluguel de Barracão Comercial no Jardim São Paulo, São Carlos",https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-são-paulo/126414
Center,127995,Casa residencial ou comercial para locação!,Casas,Comercial,Locacao,"2.900,00",,,"147,00",Jardim Brasil,São Carlos,São Paulo,,-22.01948,-47.87892,3.0,,3.0,2.0,,,,,Casa residencial ou comercial para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-brasil/127995
Center,127983,Loja comercial disponível para locação!,Comercial,Loja,Locacao,"3.900,00",,,,Vila Costa Do Sol,São Carlos,São Paulo,,-22.0019397,-47.8835156,,,1.0,,,75.0,75.0,,Loja comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-costa-do-sol/127983
Center,127982,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"2.445,00",,"750,00","100,00",Centro,São Carlos,São Paulo,,-22.0220194,-47.8929316,3.0,,1.0,1.0,,,,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/127982
Center,124213,"Linda casa de 4 dormitórios com suíte e churrasqueira em condomínio no Planalto Paraíso, São Carlos",Casas,Condomínio,Locacao,"5.000,00",,,,Planalto Paraíso,São Carlos,São Paulo,,-22.00546,-47.90963,5.0,160.0,2.0,4.0,160.0,,160.0,160.0,"Linda casa de 4 dormitórios com suíte e churrasqueira em condomínio no Planalto Paraíso, São Carlos",https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/planalto-paraíso/124213
Center,127954,"Apartamento padrão para alugar no Jardim Brasil, São Carlos!",Apartamentos,Padrão,Locacao,"889,00",,"880,00","95,00",Jardim Brasil,São Carlos,São Paulo,,-22.01776,-47.88145,1.0,,1.0,1.0,,,,,"Apartamento padrão para alugar no Jardim Brasil, São Carlos!",https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/jardim-brasil/127954
Center,127947,Cobertura disponível para locação!,Apartamentos,Cobertura,Locacao,"5.500,00",,"600,00",,Paraiso,São Carlos,São Paulo,,-22.0105,-47.89933,4.0,,2.0,3.0,,92.0,92.0,,Cobertura disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/paraiso/127947
Center,123140,,Comercial,Barracão/Galpão,Locacao,"7.778,00",,,"531,96",Vila Marcelino,São Carlos,São Paulo,,-22.02794,-47.88698,,,2.0,,600.0,405.0,405.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-marcelino/123140
Center,127942,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"2.112,00",,,"47,08",Jardim Tangará,São Carlos,São Paulo,,-22.01019,-47.85769,,,1.0,,,125.0,125.0,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-tangará/127942
Center,127929,Kitnet disponível para locação!,Apartamentos,Kitnet,Locacao,"1.000,00",,,,Centro,São Carlos,São Paulo,,-22.01471,-47.88476,1.0,,1.0,,,,,,Kitnet disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/127929
Center,126151,,Comercial,Sala,Locacao,"1.889,00",,,"131,03",Jardim Ricetti,São Carlos,São Paulo,,-22.02885,-47.87828,,,1.0,,,,,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-ricetti/126151
Center,127928,Sala Comercial no Centro de São Carlos - Aluguel ,Comercial,Sala,Locacao,"1.167,00",,"440,00",,Centro,São Carlos,São Paulo,,-22.01417,-47.89382,,,1.0,,,,,,Sala Comercial no Centro de São Carlos - Aluguel ,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127928
Center,127926,"Espaço comercial amplo no Jardim Paraíso, São Carlos",Casas,Comercial,Locacao,"10.000,00",,,"296,00",Jardim Paraiso,São Carlos,São Paulo,,,,,,3.0,,210.71,,210.71,,"Espaço comercial amplo no Jardim Paraíso, São Carlos",https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-paraiso/127926
Center,127922,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"2.778,00",,,,Parque Delta,São Carlos,São Paulo,,-21.98989,-47.89608,,,2.0,,,250.0,250.0,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-delta/127922
Center,127924,"Casa Comercial para alugar no Centro de São Carlos | 3 salas, 1 cozinha e 3 garagens",Casas,Comercial,Locacao,"1.900,00",,,,Centro,São Carlos,São Paulo,,-22.01951,-47.8868,,,1.0,3.0,,,,,"Casa Comercial para alugar no Centro de São Carlos | 3 salas, 1 cozinha e 3 garagens",https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/127924
Center,127909,Sala comercial para locação!,Comercial,Sala,Locacao,"10.000,00",,,,Vila Prado,São Carlos,São Paulo,,-22.02658,-47.89796,,,3.0,,,360.0,360.0,,Sala comercial para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-prado/127909
Center,127910,,Casas,Padrão,Locacao,"1.834,00",,,,Centro,São Carlos,São Paulo,,-22.0202,-47.89475,2.0,,2.0,2.0,,,,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/127910
Center,127908,Sala comercial para locação!,Comercial,Sala,Locacao,"10.000,00",,,,Vila Prado,São Carlos,São Paulo,,-22.02892,-47.89653,,,3.0,,,360.0,360.0,,Sala comercial para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-prado/127908
Center,127905,,Comercial,Barracão/Galpão,Locacao,"8.889,00",,,"740,00",Jardim Novo Horizonte,São Carlos,São Paulo,,-22.03782,-47.85478,,,2.0,,,740.0,740.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-novo-horizonte/127905
Center,127900,Casa em condomínio para locação!,Casas,Condomínio,Locacao,"1.667,00",,,"40,00",Vila Jacobucci,São Carlos,São Paulo,,-22.00534,-47.86926,2.0,65.0,1.0,1.0,,,,65.0,Casa em condomínio para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/vila-jacobucci/127900
Center,127890,Sala comercial disponível para locação!,Comercial,Sala,Locacao,"1.667,00",,,"179,00",Jardim Bandeirantes,São Carlos,São Paulo,,-22.00078,-47.909,,,1.0,,,45.0,45.0,,Sala comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-bandeirantes/127890
Center,127873,Casa disponível para locação!,Casas,Condomínio,Locacao,"7.500,00",,"405,33","176,00",Jardim Ipanema,São Carlos,São Paulo,,-21.9835,-47.93145,4.0,163.65,2.0,4.0,308.0,,308.0,163.65,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-ipanema/127873
Center,127859,Espaço Comercial! Salão para Alugar no Centro de São Carlos!,Comercial,Salão,Locacao,"19.500,00",,,"1.190,01",Centro,São Carlos,São Paulo,,-22.01144,-47.8924,,,6.0,10.0,960.0,,960.0,,Espaço Comercial! Salão para Alugar no Centro de São Carlos!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127859
Center,122630,"Terreno comercial para alugar no Conjunto Habitacional Planalto Verde, São Carlos",Comercial,Terreno,Locacao,"1.150,00",,,"15,00",Conjunto Habitacional Planalto Verde,São Carlos,São Paulo,,,,,,,,,,,,"Terreno comercial para alugar no Conjunto Habitacional Planalto Verde, São Carlos",https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/conjunto-habitacional-planalto-verde/122630
Center,127858,Salão Comercial no Centro de São Carlos: Excelente Localização e Estrutura!,Comercial,Salão,Locacao,"11.000,00",,,,Centro,São Carlos,São Paulo,,-22.01151,-47.89328,,,1.0,4.0,200.0,,200.0,,Salão Comercial no Centro de São Carlos: Excelente Localização e Estrutura!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127858
Center,121789,,Comercial,Salão,Locacao,"1.112,00",,,"30,00",Centro,São Carlos,São Paulo,,17.98962,-92.92745,,,1.0,,,15.0,15.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/121789
Center,11041,Sala Comercial para Alugar no Centro de São Carlos,Comercial,Sala,Locacao,"2.800,00",,,"96,00",Centro,São Carlos,São Paulo,,-22.01798,-47.89264,,,1.0,,55.0,45.0,45.0,,Sala Comercial para Alugar no Centro de São Carlos,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/11041
Center,127825,Casa disponível para locação!,Casas,Padrão,Locacao,"5.556,00",,,,Centro,São Carlos,São Paulo,,-22.01393,-47.88774,4.0,180.0,3.0,2.0,268.0,,268.0,180.0,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/127825
Center,127824,Sobrado comercial disponível para locação!,Comercial,Sobrado,Locacao,"2.445,00",,,,Vila Prado,São Carlos,São Paulo,,-22.03467,-47.89504,6.0,,3.0,,200.0,,200.0,,Sobrado comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-prado/127824
Center,127827,Salão comercial disponível para locação!,Comercial,Salão,Locacao,"11.112,00",,,"250,00",Jardim Bandeirantes,São Carlos,São Paulo,,-22.00078,-47.909,,,3.0,6.0,,200.0,200.0,,Salão comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-bandeirantes/127827
Center,118071,,Casas,Condomínio,SL,,"2.990.000,00",,,Parque Tecnológico Damha I,São Carlos,São Paulo,,-21.95963,-47.89746,6.0,360.0,4.0,4.0,657.0,,657.0,360.0,,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/parque-tecnológico-damha-i/118071
Center,127795,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"3.334,00",,"610,00","393,00",Centreville,São Carlos,São Paulo,,-22.02494,-47.88233,4.0,,2.0,2.0,,,,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centreville/127795
Center,127788,Casa disponível para locação!,Casas,Padrão,Locacao,"6.000,00",,,"250,00",Recreio Dos Bandeirantes,São Carlos,São Paulo,,-22.02357,-47.91228,4.0,230.0,2.0,2.0,,,,230.0,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/recreio-dos-bandeirantes/127788
Center,124963,,Casas,Chácara,SL,,"2.700.000,00","743,60","345,69",Parque Itaipu,São Carlos,São Paulo,,-22.0639258,-47.8089166,4.0,,2.0,,24200.0,,24200.0,,,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/parque-itaipu/124963
Center,127746,Sala disponível para locação!,Comercial,Sala,Locacao,"20.000,00",,,,Centro,São Carlos,São Paulo,,-22.02347,-47.89274,,,4.0,20.0,894.0,440.0,440.0,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127746
Center,127731,Salas disponíveis para locação!,Comercial,Sala,Locacao,"15.000,00",,,"350,00",Parque Santa Mônica,São Carlos,São Paulo,,-22.01249,-47.89964,,,5.0,,,320.0,320.0,,Salas disponíveis para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-santa-mônica/127731
Center,125229,,Comercial,Sala,Locacao,"2.778,00",,,,Centro,São Carlos,São Paulo,,-22.0088499,-47.889102,,,1.0,,50.0,,50.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/125229
Center,127714,Loja disponível para locação!,Comercial,Loja,Locacao,"11.000,00",,,,Centro,São Carlos,São Paulo,,-22.01593,-47.89661,,,2.0,,260.0,,260.0,,Loja disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127714
Center,127710,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"3.889,00",,,,Jardim Embaré,São Carlos,São Paulo,,-21.97034,-47.93105,,,2.0,,,250.0,250.0,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-embaré/127710
Center,127707,Casa disponível para locação!,Casas,Condomínio,Locacao,"1.200,00",,"218,75","28,26",Jardim Ipanema,São Carlos,São Paulo,,-21.98783,-47.93554,2.0,60.0,1.0,2.0,,,,60.0,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-ipanema/127707
Center,127700,Salão disponível para locação!,Comercial,Salão,Locacao,"5.556,00",,,"75,00",Centro,São Carlos,São Paulo,,-22.0206,-47.8924,,,1.0,,,50.0,50.0,,Salão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127700
Center,127701,Salão disponível para locação!,Comercial,Salão,Locacao,"4.445,00",,,"70,00",Centro,São Carlos,São Paulo,,-22.02052,-47.89252,,,1.0,,,60.0,60.0,,Salão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127701
Center,127676,Box disponível para locação!,Comercial,Box,Locacao,"1.667,00",,,,Jardim Guanabara,São Carlos,São Paulo,,-21.98917,-47.8914,,,1.0,,11.4,7.05,7.05,,Box disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-guanabara/127676
Center,127677,Box disponível para locação!,Comercial,Box,Locacao,"1.667,00",,,,Jardim Guanabara,São Carlos,São Paulo,,-21.98917,-47.8914,,,1.0,,11.4,7.05,7.05,,Box disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-guanabara/127677
Center,123477,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"5.556,00",,,"330,00",Jardim São Paulo,São Carlos,São Paulo,,-22.03572,-47.87834,,,2.0,,450.0,315.0,315.0,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-são-paulo/123477
Center,127665,Casa disponível para locação!,Casas,Padrão,Locacao,"3.334,00",,,"125,03",Vila Faria,São Carlos,São Paulo,,-22.01838,-47.87578,4.0,145.35,2.0,4.0,254.65,,254.65,145.35,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/vila-faria/127665
Center,126287,Linda casa mobiliada disponível para locação,Casas,Padrão,SL,,"320.000,00",,,Centro,São Carlos,São Paulo,,-22.01804,-47.88781,2.0,110.23,1.0,2.0,59.41,,59.41,110.23,Linda casa mobiliada disponível para locação,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/centro/126287
Center,127639,,Casas,Padrão,Locacao,"2.778,00",,,,Centro,São Carlos,São Paulo,,-22.01841,-47.88681,4.0,109.0,2.0,,144.57,,144.57,109.0,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/127639
Center,127632,Salão disponível para locação!,Comercial,Salão,Locacao,"13.334,00",,,,Jardim Bandeirantes,São Carlos,São Paulo,,-21.99754,-47.91294,,,3.0,4.0,,270.0,270.0,,Salão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-bandeirantes/127632
Center,127616,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"15.000,00",,,,Centro,São Carlos,São Paulo,,-22.02036,-47.8844,,,4.0,,1535.0,818.72,818.72,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127616
Center,127612,Sala disponível para locação!,Comercial,Sala,Locacao,"580,00",,"202,00","69,00",Centreville,São Carlos,São Paulo,,-22.02348,-47.89017,,,1.0,,,30.0,30.0,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centreville/127612
Center,127613,Sala disponível para locação!,Comercial,Sala,Locacao,"580,00",,"202,00","69,00",Centreville,São Carlos,São Paulo,,-22.02348,-47.89017,,,1.0,,,30.0,30.0,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centreville/127613
Center,127594,Casa em condomínio disponível para locação!,Casas,Condomínio,Locacao,"6.667,00",,"800,00",,Parque Eldorado,São Carlos,São Paulo,,-21.97967,-47.93052,4.0,420.0,3.0,2.0,,,,420.0,Casa em condomínio disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/parque-eldorado/127594
Center,127592,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"1.667,00",,"410,00","120,00",Parque Faber,São Carlos,São Paulo,,-22.01504,-47.91249,2.0,,1.0,1.0,,58.0,58.0,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-faber/127592
Center,127587,Salão disponível para locação!,Comercial,Salão,Locacao,"4.000,00",,,"210,00",Centro,São Carlos,São Paulo,,-22.0176,-47.88959,,,2.0,,,110.0,110.0,,Salão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127587
Center,127585,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"30.000,00",,,,Jardim Tangará,São Carlos,São Paulo,,-22.00753,-47.85551,,,4.0,,6000.0,2500.0,2500.0,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-tangará/127585
Center,127563,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"1.528,75",,,,Jardim Bandeirantes,São Carlos,São Paulo,,-22.0019,-47.90483,2.0,,1.0,1.0,,,,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/jardim-bandeirantes/127563
Center,127549,Casa residencial ou comercial disponível para locação!,Casas,Padrão,Locacao,"3.223,00",,,,Parque Santa Mônica,São Carlos,São Paulo,,-22.01041,-47.90239,3.0,190.0,2.0,2.0,,,,190.0,Casa residencial ou comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/parque-santa-mônica/127549
Center,127539,"Aluguel de Salão Comercial na Vila Prado, São Carlos | Oportunidade Imperdível ",Comercial,Salão,Locacao,"2.200,00",,,"100,00",Vila Prado,São Carlos,São Paulo,,-22.0291,-47.89943,,,,,,60.0,60.0,,"Aluguel de Salão Comercial na Vila Prado, São Carlos | Oportunidade Imperdível ",https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-prado/127539
Center,127530,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"5.556,00",,,"180,00",Parque Belvedere,São Carlos,São Paulo,,-21.99957,-47.87122,,,2.0,,,400.0,400.0,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-belvedere/127530
Center,127525,Studio disponível para locação!,Apartamentos,Studio,Locacao,"1.567,00",,"330,00","50,00",Centro,São Carlos,São Paulo,,-22.01123,-47.88632,1.0,,1.0,,,40.0,40.0,,Studio disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/127525
Center,122730,Espaço Comercial na Vila Nery: Ótima oportunidade de aluguel! ,Comercial,Salão,Locacao,"2.800,00",,,"25,00",Vila Nery,São Carlos,São Paulo,,-22.01334,-47.89305,,,1.0,,,60.0,60.0,,Espaço Comercial na Vila Nery: Ótima oportunidade de aluguel! ,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-nery/122730
Center,127517,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"2.400,00",,"230,00","70,00",Cidade Jardim,São Carlos,São Paulo,,-22.00193,-47.89364,2.0,,1.0,1.0,,,,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/cidade-jardim/127517
Center,5908,Salão Comercial no Centro de São Carlos | Aluguel,Comercial,Salão,Locacao,"4.445,00",,,"350,00",Centro,São Carlos,São Paulo,,-22.02156,-47.89415,,,1.0,,300.0,225.0,225.0,,Salão Comercial no Centro de São Carlos | Aluguel,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/5908
Center,127487,Casa comercial disponível para locação!,Casas,Comercial,Locacao,"5.556,00",,,,Centro,São Carlos,São Paulo,,-22.01315,-47.89225,4.0,450.0,2.0,,,,,450.0,Casa comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/127487
Center,127478,"Casa com edícula, disponível para locação!",Casas,Edícula,Locacao,"8.889,00",,,"700,00",Jardim Nova Santa Paula,São Carlos,São Paulo,,-21.9956,-47.90007,4.0,680.0,7.0,7.0,,,,680.0,"Casa com edícula, disponível para locação!",https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-nova-santa-paula/127478
Center,125358,,Comercial,Salão,Locacao,"2.223,00",,"120,00","86,00",Jardim Ipanema,São Carlos,São Paulo,,-21.98783,-47.93554,,,,,80.0,,80.0,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-ipanema/125358
Center,127458,Apartamento disponível para locação.,Apartamentos,Padrão,Locacao,"1.090,00",,"209,00",,Cidade Jardim,São Carlos,São Paulo,,-22.00233,-47.89585,1.0,,1.0,1.0,,45.0,45.0,,Apartamento disponível para locação.,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/cidade-jardim/127458
Center,127447,Salão disponível para locação!,Comercial,Salão,Locacao,"7.000,00",,,"289,00",Parque Arnold Schimitd,São Carlos,São Paulo,,,,,,4.0,,,296.0,296.0,,Salão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-arnold-schimitd/127447
Center,127438,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"2.500,00",,,,Azulville,São Carlos,São Paulo,,-22.0275009,-47.867797,2.0,,1.0,1.0,,60.0,60.0,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/azulville/127438
Center,127436,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"6.667,00",,,,Centro,São Carlos,São Paulo,,-22.02074,-47.89119,,,2.0,,,530.0,530.0,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127436
Center,127430,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"30.000,00",,,,Centro,São Carlos,São Paulo,,-22.01738,-47.88874,,,2.0,,,650.0,650.0,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/127430
Center,127433,Sobrado disponível para locação!,Casas,Sobrado,Locacao,"3.112,00",,,,Jardim Alvorada,São Carlos,São Paulo,,-22.00859,-47.90705,4.0,165.0,4.0,2.0,,,,165.0,Sobrado disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-alvorada/127433
Center,127427,Sala comercial disponível para locação!,Comercial,Sala,Locacao,"3.350,00",,,,Jardim Santa Felícia,São Carlos,São Paulo,,-21.99902,-47.91132,,,1.0,,,80.0,80.0,,Sala comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-santa-felícia/127427
Center,127429,Sala comercial disponível para locação!,Comercial,Sala,Locacao,"3.350,00",,,,Jardim Santa Felícia,São Carlos,São Paulo,,-21.99902,-47.91132,,,1.0,,,80.0,80.0,,Sala comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-santa-felícia/127429
Center,128860,Barracão Comercial,Comercial,Barracão/Galpão,Locacao,"3.889,00",,,"463,81",Jardim São Paulo,São Carlos,São Paulo,,-22.03584,-47.87375,,,2.0,,300.0,,300.0,,Barracão Comercial,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-são-paulo/128860
Center,127350,Apartamento disponível para locação.,Apartamentos,Padrão,Locacao,"2.223,00",,"669,90","174,00",Centro,São Carlos,São Paulo,,-22.01497,-47.88985,4.0,,3.0,1.0,,75.0,75.0,,Apartamento disponível para locação.,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/127350
Center,127335,Apartamento disponível para locação.,Apartamentos,Padrão,Locacao,"5.556,00",,"575,00",,Parque Faber,São Carlos,São Paulo,,-22.01625,-47.91646,3.0,,2.0,2.0,,72.0,72.0,,Apartamento disponível para locação.,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-faber/127335
